file_path,text,command_id,file_name
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_16.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_16.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_05.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_05.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_19.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_19.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_11.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_11.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_03.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_03.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_07.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_07.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_15.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_15.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_13.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_13.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_21.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_21.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_08.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_08.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_23.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_23.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_06.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_06.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_04.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_04.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_14.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_14.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_24.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_24.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_12.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_12.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_22.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_22.wav
preprocessed/wavs/üç_numaralı_iz_designeyt_edildi/üç_numaralı_iz_designeyt_edildi_01.wav,üç numaralı iz designeyt edildi,üç_numaralı_iz_designeyt_edildi,üç_numaralı_iz_designeyt_edildi_01.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_13.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_13.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_15.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_15.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_02.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_02.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_16.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_16.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_14.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_14.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_22.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_22.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_04.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_04.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_17.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_17.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_09.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_09.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_06.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_06.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_24.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_24.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_20.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_20.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_01.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_01.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_12.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_12.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_23.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_23.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_05.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_05.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_11.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_11.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_21.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_21.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_07.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_07.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_10.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_10.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_08.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_08.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_03.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_03.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_18.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_18.wav
preprocessed/wavs/üç_numaralı_traki_çiz/üç_numaralı_traki_çiz_19.wav,üç numaralı traki çiz,üç_numaralı_traki_çiz,üç_numaralı_traki_çiz_19.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_06.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_06.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_22.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_22.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_20.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_20.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_24.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_24.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_01.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_01.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_18.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_18.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_12.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_12.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_08.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_08.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_16.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_16.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_13.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_13.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_17.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_17.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_10.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_10.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_15.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_15.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_14.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_14.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_04.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_04.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_19.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_19.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_03.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_03.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_07.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_07.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_05.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_05.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_09.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_09.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_11.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_11.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_23.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_23.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_21.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_21.wav
preprocessed/wavs/treklere_angajman_yap/treklere_angajman_yap_02.wav,treklere angajman yap,treklere_angajman_yap,treklere_angajman_yap_02.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_07.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_07.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_05.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_05.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_01.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_01.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_08.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_08.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_12.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_12.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_06.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_06.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_03.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_03.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_10.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_10.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_22.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_22.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_04.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_04.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_13.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_13.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_19.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_19.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_18.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_18.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_11.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_11.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_24.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_24.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_17.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_17.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_14.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_14.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_23.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_23.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_16.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_16.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_09.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_09.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_21.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_21.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_20.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_20.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_15.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_15.wav
preprocessed/wavs/traklara_angajman_yap/traklara_angajman_yap_02.wav,traklara angajman yap,traklara_angajman_yap,traklara_angajman_yap_02.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_15.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_15.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_06.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_06.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_19.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_19.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_14.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_14.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_23.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_23.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_22.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_22.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_11.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_11.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_18.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_18.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_08.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_08.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_03.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_03.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_09.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_09.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_05.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_05.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_04.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_04.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_16.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_16.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_02.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_02.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_07.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_07.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_01.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_01.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_10.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_10.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_12.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_12.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_13.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_13.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_24.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_24.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_20.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_20.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_17.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_17.wav
preprocessed/wavs/treklere_engagement_yap/treklere_engagement_yap_21.wav,treklere engagement yap,treklere_engagement_yap,treklere_engagement_yap_21.wav
preprocessed/wavs/traklara_engagement_yap/traklara_engagement_yap_04.wav,traklara engagement yap,traklara_engagement_yap,traklara_engagement_yap_04.wav
preprocessed/wavs/traklara_engagement_yap/traklara_engagement_yap_24.wav,traklara engagement yap,traklara_engagement_yap,traklara_engagement_yap_24.wav
preprocessed/wavs/traklara_engagement_yap/traklara_engagement_yap_14.wav,traklara engagement yap,traklara_engagement_yap,traklara_engagement_yap_14.wav
preprocessed/wavs/traklara_engagement_yap/traklara_engagement_yap_12.wav,traklara engagement yap,traklara_engagement_yap,traklara_engagement_yap_12.wav
preprocessed/wavs/traklara_engagement_yap/traklara_engagement_yap_23.wav,traklara engagement yap,traklara_engagement_yap,traklara_engagement_yap_23.wav
preprocessed/wavs/traklara_engagement_yap/traklara_engagement_yap_19.wav,traklara engagement yap,traklara_engagement_yap,traklara_engagement_yap_19.wav
preprocessed/wavs/traklara_engagement_yap/traklara_engagement_yap_21.wav,traklara engagement yap,traklara_engagement_yap,traklara_engagement_yap_21.wav
preprocessed/wavs/traklara_engagement_yap/traklara_engagement_yap_11.wav,traklara engagement yap,traklara_engagement_yap,traklara_engagement_yap_11.wav
preprocessed/wavs/traklara_engagement_yap/traklara_engagement_yap_07.wav,traklara engagement yap,traklara_engagement_yap,traklara_engagement_yap_07.wav
preprocessed/wavs/traklara_engagement_yap/traklara_engagement_yap_13.wav,traklara engagement yap,traklara_engagement_yap,traklara_engagement_yap_13.wav
preprocessed/wavs/traklara_engagement_yap/traklara_engagement_yap_16.wav,traklara engagement yap,traklara_engagement_yap,traklara_engagement_yap_16.wav
preprocessed/wavs/traklara_engagement_yap/traklara_engagement_yap_03.wav,traklara engagement yap,traklara_engagement_yap,traklara_engagement_yap_03.wav
